ID,C1,C2,C3,C4,C5
1,0.3082925285901157,0.3082925285901157,0.3082925285901157,0.3082925285901157,0.3082925285901157
2,0.6474927110943071,0.6474927110943071,0.6474927110943071,0.6474927110943071,0.6474927110943071
3,0.6419882171020646,0.6419882171020646,0.6419882171020646,0.6419882171020646,0.6419882171020646
4,0.2795261306535929,0.2795261306535929,0.2795261306535929,0.2795261306535929,0.2795261306535929
5,0.29085374035730827,0.29085374035730827,0.29085374035730827,0.29085374035730827,0.29085374035730827
6,-0.29657569795360184,-0.29657569795360184,-0.29657569795360184,-0.29657569795360184,-0.29657569795360184
7,0.29861782880992416,0.29861782880992416,0.29861782880992416,0.29861782880992416,0.29861782880992416
8,0.21583995046268126,0.21583995046268126,0.21583995046268126,0.21583995046268126,0.21583995046268126
9,0.4416276081246613,0.4416276081246613,0.4416276081246613,0.4416276081246613,0.4416276081246613
10,0.47417625941170416,0.47417625941170416,0.47417625941170416,0.47417625941170416,0.47417625941170416
11,0.4366559213612723,0.4366559213612723,0.4366559213612723,0.4366559213612723,0.4366559213612723
12,0.41054042691364756,0.41054042691364756,0.41054042691364756,0.41054042691364756,0.41054042691364756
13,0.31812745204582205,0.31812745204582205,0.31812745204582205,0.31812745204582205,0.31812745204582205
14,0.2207197272126776,0.2207197272126776,0.2207197272126776,0.2207197272126776,0.2207197272126776
15,0.3140928364175367,0.3140928364175367,0.3140928364175367,0.3140928364175367,0.3140928364175367
16,0.2252857137137654,0.2252857137137654,0.2252857137137654,0.2252857137137654,0.2252857137137654
17,0.3597014314567416,0.3597014314567416,0.3597014314567416,0.3597014314567416,0.3597014314567416
18,0.3455609260769279,0.3455609260769279,0.3455609260769279,0.3455609260769279,0.3455609260769279
19,0.3483076188619397,0.3483076188619397,0.3483076188619397,0.3483076188619397,0.3483076188619397
20,0.3428501184250695,0.3428501184250695,0.3428501184250695,0.3428501184250695,0.3428501184250695
21,0.09863546919781904,0.09863546919781904,0.09863546919781904,0.09863546919781904,0.09863546919781904
22,0.2245114750285588,0.2245114750285588,0.2245114750285588,0.2245114750285588,0.2245114750285588
23,-0.06743758083134557,-0.06743758083134557,-0.06743758083134557,-0.06743758083134557,-0.06743758083134557
24,0.18686747809252038,0.18686747809252038,0.18686747809252038,0.18686747809252038,0.18686747809252038
25,0.06368616499465649,0.06368616499465649,0.06368616499465649,0.06368616499465649,0.06368616499465649
26,-0.06406967989218107,-0.06406967989218107,-0.06406967989218107,-0.06406967989218107,-0.06406967989218107
27,-0.31500543204487996,-0.31500543204487996,-0.31500543204487996,-0.31500543204487996,-0.31500543204487996
28,-0.22753859350002373,-0.22753859350002373,-0.22753859350002373,-0.22753859350002373,-0.22753859350002373
29,0.18438791482820913,0.18438791482820913,0.18438791482820913,0.18438791482820913,0.18438791482820913
30,0.3541351555437505,0.3541351555437505,0.3541351555437505,0.3541351555437505,0.3541351555437505
31,0.011527727091742962,0.011527727091742962,0.011527727091742962,0.011527727091742962,0.011527727091742962
32,0.2891564009469708,0.2891564009469708,0.2891564009469708,0.2891564009469708,0.2891564009469708
33,0.3355379369796019,0.3355379369796019,0.3355379369796019,0.3355379369796019,0.3355379369796019
34,0.3858520101188949,0.3858520101188949,0.3858520101188949,0.3858520101188949,0.3858520101188949
